product_id,product_name,category,sub_category,brand,price,cost,weight_kg,rating,review_count,is_active,created_date
2749,Advanced even-keeled infrastructure,Beauty & Personal Care,Hair Care,"Jackson, Clayton and Jacobson",113.97,34.79,2.75,4.2,187,True,2022-10-13
2750,Robust optimal algorithm,Beauty & Personal Care,Fragrance,Parks-Kaufman,45.64,17.1,15.33,4.2,44,True,2022-07-16
2751,Profound 3rdgeneration access,Books,Non-Fiction,Miller and Sons,40.03,20.39,6.09,2.3,61,True,2022-03-06
2752,Cloned foreground functionalities,Toys & Games,Dolls,Sullivan-Carroll,72.99,42.9,23.73,4.3,143,False,2022-10-29
2753,Future-proofed secondary extranet,Beauty & Personal Care,Bath & Body,Kennedy Ltd,143.67,45.65,1.89,2.5,46,True,2022-07-19
2754,Monitored encompassing matrices,Clothing,Men's Wear,"Watts, Greene and Allison",54.16,23.35,19.7,2.5,121,False,2022-07-08
2755,Cross-platform regional time-frame,Beauty & Personal Care,Makeup,Swanson Ltd,73.72,29.08,0.9,3.4,218,True,2022-08-07
2756,Stand-alone client-driven approach,Clothing,Women's Wear,Crawford Ltd,138.19,51.94,14.25,4.1,171,True,2022-11-30
2757,Stand-alone disintermediate architecture,Home & Garden,Furniture,Gonzalez Inc,115.73,74.17,7.57,3.5,66,True,2022-07-06
2758,Focused transitional architecture,Clothing,Shoes,"Carlson, Evans and Bennett",64.75,22.93,19.91,3.4,122,True,2022-06-22
2759,Distributed fault-tolerant framework,Home & Garden,Kitchen,Donaldson-Patel,19.05,10.45,2.12,3.3,142,True,2022-04-15
2760,Reduced reciprocal throughput,Toys & Games,Dolls,Peck and Sons,178.97,80.34,2.61,4.8,148,True,2022-07-03
2761,Synergistic mission-critical approach,Electronics,Smart Home,Stevens Inc,1149.29,779.03,18.47,4.2,239,True,2022-01-27
2762,Cross-platform 24hour capacity,Beauty & Personal Care,Bath & Body,Edwards-Mcdowell,143.85,40.71,23.74,3.9,109,True,2022-06-23
2763,Reactive discrete utilization,Sports & Outdoors,Water Sports,Myers-Park,521.37,308.48,7.75,5.0,165,True,2022-01-07
2764,Reactive contextually-based software,Toys & Games,Action Figures,"Mason, Aguilar and Lawson",106.67,50.09,13.55,4.8,58,True,2022-12-14
2765,Re-engineered multimedia service-desk,Clothing,Kids' Clothing,"Brown, Sandoval and Patel",246.5,133.23,16.33,5.0,52,True,2022-06-01
2766,Multi-tiered coherent core,Clothing,Women's Wear,Williams and Sons,74.3,31.23,7.91,3.7,83,True,2022-10-18
2767,Optional intangible Local Area Network,Clothing,Men's Wear,"Brandt, Conner and White",227.13,119.44,7.57,3.6,557,True,2022-12-24
2768,Optimized secondary utilization,Clothing,Accessories,"Austin, Le and Lambert",72.22,25.94,5.32,2.4,74,True,2022-10-03
2769,Open-source regional orchestration,Books,Comics & Graphic Novels,Hernandez Ltd,52.59,30.22,2.09,4.0,156,True,2022-03-28
2770,Function-based multimedia moratorium,Home & Garden,Bedding,"Brown, Jenkins and Christensen",224.55,128.3,13.61,3.6,40,True,2022-12-06
2771,Self-enabling upward-trending software,Food & Gourmet,Pantry Staples,Fernandez-Martin,47.08,31.66,6.98,4.1,57,True,2022-02-16
2772,Multi-lateral eco-centric benchmark,Electronics,Headphones,Villarreal-Day,145.26,97.24,14.16,4.4,83,True,2022-05-10
2773,Compatible maximized flexibility,Beauty & Personal Care,Bath & Body,"Harrison, Dawson and Dixon",107.76,27.32,3.05,4.1,140,True,2022-11-23
2774,Compatible intangible conglomeration,Sports & Outdoors,Cycling,"Miller, Hoffman and Phillips",464.32,233.0,16.95,3.7,67,True,2022-05-28
2775,User-centric fresh-thinking info-mediaries,Beauty & Personal Care,Skincare,"Whitney, Hamilton and Miller",83.26,25.13,5.21,2.4,125,True,2022-03-04
2776,Visionary client-server emulation,Clothing,Kids' Clothing,Reeves-Skinner,167.31,87.2,2.27,2.6,71,True,2022-11-26
2777,Open-source heuristic moratorium,Electronics,Tablets,Graham Inc,308.21,189.39,10.54,4.4,80,True,2022-12-04
2778,Front-line mission-critical ability,Sports & Outdoors,Camping & Hiking,Kelley LLC,245.77,142.66,18.45,4.5,376,True,2022-08-31
2779,Secured discrete alliance,Sports & Outdoors,Exercise Equipment,Jenkins Ltd,265.89,184.29,6.13,2.4,47,True,2022-10-12
2780,Persevering bi-directional artificial intelligence,Beauty & Personal Care,Bath & Body,"Patterson, Joseph and Wells",135.09,38.45,24.75,2.5,402,True,2022-11-27
2781,Advanced multi-state capability,Home & Garden,Garden Tools,Joseph-Day,339.75,200.44,10.45,3.6,386,True,2022-09-03
2782,Automated even-keeled system engine,Books,Textbooks,Moore Group,59.21,35.26,8.62,3.8,42,True,2022-04-17
2783,Upgradable background capability,Home & Garden,Kitchen,Garcia and Sons,135.89,73.02,23.53,2.8,115,True,2022-03-19
2784,Profit-focused 5thgeneration info-mediaries,Home & Garden,Decor,Stevenson Ltd,830.28,416.94,19.65,4.4,73,True,2022-08-21
2785,Monitored hybrid matrix,Home & Garden,Garden Tools,"Roth, Anderson and Cole",468.34,226.0,24.43,4.2,72,True,2022-06-27
2786,Reverse-engineered methodical approach,Toys & Games,Board Games,Allen-Phillips,186.46,96.4,6.63,4.7,144,True,2022-03-06
2787,Ergonomic multi-state encoding,Sports & Outdoors,Water Sports,"Sanders, Williams and Todd",363.57,242.84,12.04,3.6,16,True,2022-10-17
2788,Secured background strategy,Toys & Games,Dolls,Mclaughlin-Bryant,185.61,86.33,5.55,3.7,90,True,2022-12-15
2789,Up-sized fresh-thinking strategy,Books,Fiction,Robinson-Cummings,64.8,34.19,18.31,4.8,58,True,2022-01-25
2790,Seamless reciprocal protocol,Clothing,Accessories,Torres-Morales,126.55,47.28,6.82,3.0,57,True,2022-09-07
2791,Optional upward-trending matrices,Books,Comics & Graphic Novels,Anderson-Jones,66.36,38.74,4.13,2.5,89,True,2022-08-06
2792,Ergonomic exuding challenge,Sports & Outdoors,Cycling,"Vega, Roman and Rose",482.97,304.79,5.51,5.0,125,True,2022-03-11
2793,Switchable object-oriented moderator,Beauty & Personal Care,Bath & Body,Carson-Harris,85.93,24.43,19.26,3.2,180,True,2022-12-22
2794,Public-key content-based solution,Sports & Outdoors,Camping & Hiking,"Berger, Thompson and Castro",468.14,276.71,24.81,2.5,93,True,2022-06-22
2795,Synergized full-range algorithm,Beauty & Personal Care,Fragrance,"Myers, Brown and Hutchinson",101.12,26.66,8.71,4.1,120,True,2022-09-18
2796,Robust 24hour initiative,Home & Garden,Garden Tools,"Meyer, Jefferson and Montoya",544.75,327.97,14.85,5.0,107,True,2022-09-30
2797,Versatile content-based neural-net,Food & Gourmet,Snacks,"Garcia, King and Saunders",31.92,21.43,19.19,2.9,77,True,2022-08-22
2798,Assimilated content-based toolset,Books,Children's,"Phelps, Weber and Thompson",30.24,12.71,11.15,4.2,306,True,2022-07-15
2799,Universal modular parallelism,Beauty & Personal Care,Skincare,"Johnson, Robles and Sloan",28.73,11.69,15.29,4.7,65,True,2022-06-21
2800,Persevering client-server adapter,Home & Garden,Kitchen,"Bishop, Torres and Riley",325.3,195.76,16.27,4.7,533,True,2022-04-30
2801,Triple-buffered dynamic initiative,Electronics,Cameras,Lynch LLC,1217.43,768.32,24.05,4.1,81,True,2022-11-22
2802,Distributed solution-oriented architecture,Home & Garden,Decor,"Crawford, Cunningham and Snyder",693.23,384.5,0.7,2.5,169,True,2022-07-31
2803,Fully-configurable bi-directional focus group,Clothing,Men's Wear,Coleman Inc,29.6,13.23,10.71,4.3,560,True,2022-04-21
2804,Robust grid-enabled info-mediaries,Clothing,Accessories,"Welch, Jones and Perkins",17.78,6.52,11.24,3.4,70,True,2022-09-09
2805,Reduced impactful support,Beauty & Personal Care,Hair Care,Chung-Woods,98.11,40.37,3.61,3.9,68,True,2022-05-30
2806,Grass-roots interactive Local Area Network,Clothing,Kids' Clothing,"Ramos, Hogan and Burns",234.62,82.67,23.17,4.2,64,True,2022-07-13
2807,Secured modular knowledgebase,Home & Garden,Furniture,Brown-Miller,134.98,75.15,11.33,3.5,137,True,2022-11-13
2808,Cross-group even-keeled ability,Books,Comics & Graphic Novels,Lloyd-Duran,52.34,26.1,11.23,3.0,111,True,2022-04-23
2809,Cloned transitional instruction set,Books,Comics & Graphic Novels,"Turner, Griffith and Brown",34.71,16.5,15.73,4.3,247,True,2022-08-01
2810,De-engineered composite array,Electronics,Headphones,"Walsh, Singleton and Spence",1920.48,1357.67,21.92,2.9,44,True,2022-06-24
2811,Monitored bifurcated frame,Books,Fiction,Bradford Group,35.56,15.12,14.97,4.5,109,True,2022-06-25
2812,Ergonomic scalable process improvement,Books,Textbooks,"Davis, Schmidt and Thomas",69.78,40.83,16.68,2.4,16,True,2022-11-23
2813,Customer-focused asymmetric approach,Clothing,Accessories,Ortega-Baker,197.85,104.44,18.36,4.6,108,True,2022-05-11
2814,Extended hybrid open system,Toys & Games,Action Figures,Lewis-Ramirez,9.01,5.0,2.47,4.1,72,True,2022-04-16
2815,Devolved object-oriented time-frame,Food & Gourmet,Gourmet & Specialty,Robles Inc,27.58,18.13,21.37,4.4,67,True,2022-04-08
2816,Secured global superstructure,Sports & Outdoors,Water Sports,"Jordan, Stevens and Ramirez",391.92,238.57,20.99,3.6,169,True,2022-02-02
2817,Assimilated incremental installation,Electronics,Smartphones,"Smith, Gray and Allen",396.51,241.86,18.71,4.6,156,True,2022-05-22
2818,Down-sized well-modulated interface,Electronics,Smart Home,Lowe-Simpson,841.9,536.26,20.51,4.7,16,True,2022-11-21
2819,Inverse 24hour Local Area Network,Clothing,Men's Wear,Buchanan Inc,19.05,9.63,12.54,2.8,97,True,2022-08-28
2820,Re-contextualized discrete projection,Beauty & Personal Care,Skincare,Wood Ltd,92.32,35.25,16.52,4.5,195,True,2022-06-08
2821,Pre-emptive systematic algorithm,Home & Garden,Garden Tools,Miller Group,898.06,424.65,5.4,3.5,90,True,2022-07-07
2822,Compatible scalable website,Clothing,Kids' Clothing,Aguilar-Williams,109.7,42.59,5.86,4.4,43,True,2022-09-01
2823,Realigned impactful complexity,Food & Gourmet,Gourmet & Specialty,Estrada Ltd,47.94,31.36,4.26,3.3,107,False,2022-03-13
2824,User-centric mobile core,Electronics,Smartphones,"Hoffman, Parsons and Smith",183.71,101.4,17.25,3.7,103,True,2022-08-28
2825,Switchable object-oriented extranet,Beauty & Personal Care,Fragrance,Bradley LLC,140.85,35.84,7.98,4.1,48,True,2022-11-01
2826,Enhanced multi-state benchmark,Electronics,Cameras,Wells PLC,1436.84,947.49,12.85,4.0,84,True,2022-07-30
2827,Future-proofed solution-oriented Internet solution,Clothing,Women's Wear,Ochoa Group,13.86,5.56,2.44,4.8,47,False,2022-09-09
2828,Profit-focused dynamic strategy,Sports & Outdoors,Team Sports,"Hill, Spencer and Donovan",175.34,96.02,6.26,3.1,249,True,2022-03-29
2829,Mandatory upward-trending moderator,Books,Fiction,Gross-Sanchez,63.98,32.25,16.13,2.1,121,True,2022-03-10
2830,Centralized zero-defect archive,Beauty & Personal Care,Fragrance,"Fields, Burnett and Martinez",37.76,16.44,4.77,3.3,46,True,2022-08-02
2831,Re-engineered 24hour array,Clothing,Accessories,Miller Inc,32.37,17.26,8.89,3.8,174,True,2022-02-07
2832,Balanced 4thgeneration adapter,Books,Non-Fiction,Thompson-Smith,71.17,39.74,10.17,4.2,49,True,2022-07-17
2833,Public-key bottom-line support,Toys & Games,Dolls,"Allison, Pratt and Smith",158.65,70.08,8.32,3.8,139,True,2022-12-25
2834,Total client-server artificial intelligence,Beauty & Personal Care,Makeup,Harris-Carter,110.64,38.77,22.74,4.1,251,True,2022-07-25
2835,Public-key 4thgeneration knowledgebase,Electronics,Smart Home,Burns-Bennett,1104.29,766.65,16.02,5.0,123,True,2022-01-16
2836,User-friendly empowering function,Beauty & Personal Care,Makeup,"Santos, Maynard and Snow",103.25,43.35,16.32,3.2,44,True,2022-09-24
2837,Synergistic zero tolerance artificial intelligence,Food & Gourmet,Gourmet & Specialty,"Ford, Jackson and Charles",46.89,30.27,12.47,3.1,129,True,2022-10-29
2838,Expanded analyzing methodology,Books,Non-Fiction,Perry-Moyer,27.15,12.8,12.45,4.5,99,True,2022-08-19
2839,Monitored multi-state definition,Sports & Outdoors,Team Sports,Walker-Noble,399.77,249.14,4.83,4.4,6,True,2022-11-20
2840,Optimized user-facing task-force,Home & Garden,Bedding,Ward Inc,515.39,282.76,11.04,3.5,103,True,2022-07-14
2841,Future-proofed explicit hardware,Home & Garden,Furniture,Bauer-Morrison,777.82,380.08,17.8,2.9,26,True,2022-09-04
2842,Grass-roots attitude-oriented contingency,Sports & Outdoors,Water Sports,Hoover-Thompson,92.27,47.81,20.55,2.1,78,True,2022-04-16
2843,Open-architected client-driven frame,Beauty & Personal Care,Fragrance,"Goodwin, Sanders and Ho",43.64,17.37,2.57,4.3,58,True,2022-01-31
2844,Streamlined background product,Home & Garden,Garden Tools,"Walters, Williams and Taylor",781.57,390.95,10.64,2.2,187,True,2022-12-31
2845,Cross-group user-facing matrix,Beauty & Personal Care,Skincare,"Jimenez, Sullivan and Lopez",62.52,25.31,0.85,3.7,41,True,2022-01-16
2846,Cross-platform logistical protocol,Electronics,Tablets,"Morrison, Adams and Koch",1667.21,1000.63,16.03,3.3,39,True,2022-02-13
2847,Polarized demand-driven complexity,Electronics,Smart Home,Cross-Costa,1585.82,983.07,2.5,3.7,0,True,2022-05-18
2848,Front-line maximized collaboration,Home & Garden,Furniture,Taylor-Campbell,214.98,116.81,12.42,3.0,48,True,2022-07-22
2849,Front-line clear-thinking complexity,Books,Non-Fiction,Farley-Manning,25.26,14.5,13.91,3.2,142,True,2022-01-17
2850,Phased value-added adapter,Beauty & Personal Care,Skincare,"Elliott, Hobbs and Contreras",146.38,36.97,4.91,4.3,61,True,2022-05-07
2851,Secured actuating knowledge user,Food & Gourmet,Organic,"Horne, Schroeder and Robinson",30.08,21.03,6.62,4.9,96,True,2022-08-11
2852,Compatible global challenge,Sports & Outdoors,Exercise Equipment,Ramos-Snyder,322.35,161.19,18.85,5.0,147,True,2022-10-05
2853,Realigned encompassing framework,Toys & Games,Board Games,"Wilson, Gonzalez and Reynolds",32.18,17.11,17.65,4.1,18,True,2022-11-03
2854,Proactive high-level protocol,Clothing,Shoes,Morton and Sons,179.21,78.61,10.62,5.0,76,True,2022-05-15
2855,Monitored dedicated secured line,Clothing,Shoes,"Hinton, Hunt and Mcdowell",147.66,60.16,14.38,3.9,2,True,2022-05-15
2856,Integrated contextually-based challenge,Home & Garden,Garden Tools,Michael-Martinez,569.22,316.25,16.75,4.9,45,True,2022-08-08
2857,Profound value-added challenge,Books,Children's,Freeman-Lawson,33.32,15.82,21.65,4.7,38,True,2022-09-13
2858,Decentralized 24/7 structure,Home & Garden,Decor,Lee Group,64.13,39.03,6.88,4.0,113,True,2022-10-06
2859,Ameliorated homogeneous complexity,Beauty & Personal Care,Bath & Body,Rollins Ltd,46.05,16.98,22.5,3.3,62,True,2022-05-05
2860,Integrated value-added leverage,Clothing,Women's Wear,Watkins LLC,156.74,77.84,12.93,4.4,141,True,2022-11-23
2861,Secured intermediate moderator,Home & Garden,Garden Tools,Lee-Gibson,185.79,112.59,0.15,4.4,1093,True,2022-09-22
2862,Polarized 3rdgeneration Graphic Interface,Beauty & Personal Care,Hair Care,Hernandez Group,14.83,5.2,1.74,3.8,43,True,2022-01-17
2863,Synchronized incremental hierarchy,Books,Textbooks,Anderson Ltd,44.59,20.29,7.14,2.9,23,True,2023-01-01
2864,Optimized empowering product,Beauty & Personal Care,Makeup,"Wilson, Rose and Eaton",112.23,40.21,11.54,4.1,186,True,2022-05-04
2865,Networked user-facing productivity,Clothing,Accessories,Lee-Harris,71.2,30.0,10.48,3.2,112,True,2022-09-27
2866,Profit-focused fault-tolerant migration,Clothing,Kids' Clothing,Duran Ltd,77.93,35.63,10.9,3.1,50,True,2022-12-21
2867,Self-enabling 4thgeneration info-mediaries,Toys & Games,Outdoor Play,Ford-Harris,160.93,66.23,2.75,3.7,94,True,2022-01-15
2868,Up-sized bi-directional attitude,Toys & Games,Dolls,Bauer PLC,33.15,14.09,17.96,4.5,434,True,2022-07-08
2869,Down-sized bifurcated budgetary management,Home & Garden,Decor,Evans-Gutierrez,862.23,517.1,24.45,3.2,108,True,2022-04-20
2870,Synergistic optimizing hierarchy,Clothing,Women's Wear,"Vang, Nelson and Berry",234.81,101.85,6.32,4.1,90,True,2022-04-25
2871,Networked discrete utilization,Books,Fiction,Contreras-Mann,66.87,30.42,18.26,2.3,290,True,2022-05-10
2872,Persevering tangible core,Clothing,Women's Wear,"Mcpherson, Jones and Peck",43.04,19.8,0.26,3.9,98,True,2022-10-25
2873,Stand-alone homogeneous contingency,Electronics,Cameras,Flores-Rivers,68.47,45.92,13.19,3.7,155,True,2022-02-27
2874,Adaptive 5thgeneration customer loyalty,Clothing,Women's Wear,Nelson PLC,198.77,74.78,14.49,2.8,73,False,2022-04-16
2875,Operative secondary challenge,Books,Comics & Graphic Novels,Keller Inc,8.15,4.78,18.94,4.0,109,True,2022-08-31
2876,Visionary context-sensitive architecture,Electronics,Smart Home,"Brown, Salinas and Mcgee",1161.38,861.72,19.01,3.7,35,True,2022-02-24
2877,User-friendly 24/7 system engine,Books,Children's,Anderson-Brown,33.95,13.72,2.83,3.9,33,True,2022-05-29
2878,Upgradable upward-trending support,Clothing,Women's Wear,Macdonald-Cordova,223.44,96.61,21.77,3.2,115,True,2022-06-08
2879,Digitized impactful architecture,Sports & Outdoors,Exercise Equipment,Riley-Montes,157.9,96.0,11.83,5.0,49,True,2022-10-01
2880,Configurable radical database,Food & Gourmet,Snacks,"Stevens, Johnson and Ballard",8.56,5.07,12.08,3.1,117,True,2022-03-05
2881,Assimilated web-enabled data-warehouse,Sports & Outdoors,Exercise Equipment,Kennedy-Rodriguez,94.91,55.51,12.31,5.0,141,True,2022-04-12
2882,Pre-emptive demand-driven access,Clothing,Shoes,"Stuart, Santiago and Pennington",212.48,85.89,13.62,2.9,95,True,2022-09-09
2883,Focused needs-based conglomeration,Clothing,Men's Wear,"Patton, Medina and Young",142.31,78.01,12.49,2.5,43,True,2022-07-30
2884,Adaptive 4thgeneration complexity,Electronics,Tablets,Miller-Farmer,1854.39,1123.31,19.25,3.6,120,True,2022-12-03
2885,Optimized asymmetric service-desk,Home & Garden,Furniture,Chase-Alvarez,749.64,413.62,13.84,4.2,74,False,2022-05-02
2886,Reduced intangible knowledgebase,Clothing,Kids' Clothing,Pierce Group,205.37,83.97,13.84,4.9,152,False,2022-03-04
2887,Organized tertiary budgetary management,Clothing,Men's Wear,Wilkinson-Weeks,88.05,39.43,14.76,4.6,97,True,2022-12-31
2888,Ameliorated multi-state database,Toys & Games,Dolls,Price-Fuller,57.08,28.54,6.25,3.4,71,True,2022-04-16
2889,Ergonomic grid-enabled database,Home & Garden,Furniture,"Daugherty, Mcintosh and Davies",726.31,362.79,16.59,2.9,100,True,2022-05-16
2890,Stand-alone eco-centric interface,Home & Garden,Decor,Phillips Inc,347.38,184.24,11.68,4.3,45,True,2022-11-06
2891,Grass-roots client-driven conglomeration,Books,Textbooks,"Raymond, Simpson and Allen",55.44,25.57,7.37,3.6,55,True,2022-09-26
2892,Inverse grid-enabled data-warehouse,Books,Fiction,"Gonzalez, Oconnell and Sweeney",78.95,33.12,3.1,3.3,96,True,2022-05-17
2893,Integrated needs-based encryption,Electronics,Tablets,Barry Ltd,1531.34,1129.19,14.82,3.8,45,True,2022-05-24
2894,Centralized uniform implementation,Clothing,Shoes,Cox Group,16.87,8.04,7.82,2.7,150,True,2022-11-21
2895,Progressive multi-state superstructure,Food & Gourmet,Beverages,"Brooks, White and Herrera",35.42,20.2,1.78,4.0,121,True,2022-03-19
2896,Function-based static infrastructure,Toys & Games,Educational,Mooney Group,136.19,58.02,22.3,4.8,151,True,2022-03-09
2897,Vision-oriented stable functionalities,Electronics,Headphones,Cruz-Chavez,227.42,148.87,19.52,4.2,45,True,2022-03-31
2898,Focused directional Local Area Network,Clothing,Accessories,"Jackson, Tucker and Myers",62.47,32.42,1.01,4.0,92,True,2022-08-13
2899,Right-sized directional pricing structure,Books,Non-Fiction,"Tucker, Taylor and Hickman",44.03,26.32,13.2,4.7,122,True,2022-01-19
2900,Centralized upward-trending intranet,Home & Garden,Garden Tools,"Nichols, Cisneros and Sherman",848.32,418.26,22.29,2.9,70,True,2022-08-22
2901,Self-enabling content-based architecture,Clothing,Accessories,Morales PLC,21.11,11.58,22.03,4.1,77,True,2022-09-06
2902,Decentralized object-oriented system engine,Books,Comics & Graphic Novels,Davis and Sons,30.58,14.73,20.42,4.6,85,True,2022-12-21
